Latitude,Longitude,Total Population,Children (%),Adults (%),Elderly (%),Male (%),Female (%),Diabetes Cases,Blood Pressure Cases,Respiratory Cases,Houses Damaged,Shops Damaged,Hotels Damaged,Schools Damaged,Economic Loss (INR)
22.04583063032184,81.55467742614876,1107,20.10272655279582,56.3809264024263,23.516347044777888,51.448676713384025,48.551323286615975,4,9,48,17,29,7,8,7650706
19.768060245644694,82.67089341528718,1186,28.982318661443166,65.74617443372509,5.271506904831739,50.98547731885672,49.01452268114328,62,24,26,19,17,0,8,2729056
23.608324836927054,81.11266954505585,1789,21.5228664631246,59.08785066321447,19.38928287366093,51.92006976189108,48.07993023810892,0,31,13,33,19,0,4,4420293
20.913537877000422,80.33552342602496,2219,28.11370983908215,67.645611089812,4.240679071105859,51.353849109141365,48.646150890858635,186,33,48,18,6,5,4,390242
18.478272415598912,82.52389392901384,3015,17.95974667787863,64.4223962377155,17.61785708440587,48.49910032909439,51.50089967090561,129,385,111,20,24,3,3,7468106
22.51769813053661,83.29489576171684,2506,26.167997114150214,63.28254452200922,10.549458363840571,48.062481523621216,51.937518476378784,9,326,21,8,15,0,2,606348
21.012583487397563,82.82618435146107,1784,28.95613716467144,55.45219608881358,15.591666746514989,49.17398012985518,50.82601987014482,79,226,16,28,18,6,2,9676638
21.828407897242535,84.59344466369096,1095,25.275130593821793,69.37099147744863,5.353877928729588,51.61948896464507,48.38051103535493,96,132,24,14,17,7,9,240473
18.05690099893423,84.81458607753997,2253,20.372335359141157,59.5272654878667,20.10039915299214,49.4163617404723,50.5836382595277,86,121,78,40,18,1,3,3089674
22.338672266404462,80.61797570451519,3650,25.159942366651606,64.91957295179678,9.920484681551613,50.36193646565881,49.63806353434119,48,380,78,26,28,3,9,2626783
20.487922639680786,80.82299886317055,3556,27.530368241117817,58.18625338296187,14.283378375920307,50.157616641563564,49.842383358436436,40,435,26,2,15,9,0,1921087
19.28808560601846,82.82989073983538,1377,16.580430764969154,52.12216404924442,31.29740518578643,48.85512604615156,51.14487395384844,123,126,58,17,0,4,4,5070210
19.5685541776532,82.18107617662399,2379,29.98865943772883,55.47187229010852,14.539468272162651,50.722029975372095,49.277970024627905,191,101,113,18,14,1,1,199834
21.091829023541543,80.06050915245088,1409,23.97217483702716,60.71897860481205,15.30884655816078,51.73418081017511,48.26581918982489,55,88,66,34,25,5,8,4818472
18.929609582804996,80.86679102048636,4421,27.05125653477807,58.823041537739236,14.125701927482694,49.82465132199576,50.17534867800424,422,424,31,29,19,7,8,3639078
23.391438006023908,82.48948837692434,1279,26.082300398363657,64.07366134825358,9.844038253382763,48.174472231149245,51.825527768850755,47,46,18,21,27,1,3,9259699
20.435321150715367,80.26213240718927,2480,23.838240468735883,66.65189564392782,9.509863887336309,49.097447739938225,50.902552260061775,243,17,123,38,11,9,8,7982068
22.64405392848618,84.18312300485458,1249,23.5665455757658,61.031445464777306,15.402008959456893,48.8720459733956,51.1279540266044,46,44,2,0,2,1,1,2299256
20.34902950452882,81.52359204730499,2440,20.268090662447413,52.08893202353257,27.642977314020015,49.53350649332057,50.46649350667943,82,0,97,6,15,9,2,6463983
19.76119753798671,83.99206741896708,3671,23.745700316990174,52.973980504612086,23.280319178397747,49.520540289445705,50.479459710554295,7,82,164,14,11,4,5,5557398
22.11717503146099,84.60195774902449,980,25.86817075973594,60.4479724779921,13.683856762271958,51.604252261510666,48.395747738489334,27,117,3,35,20,3,8,4196421
23.119239445498835,83.13948610811941,1210,21.97601042224183,59.64806771900936,18.37592185874881,51.87881196191197,48.12118803808803,109,35,7,12,22,4,9,3652588
19.7449223530744,81.59556555531886,3123,25.526821388346214,69.21354391991458,5.259634691739194,48.86864605296819,51.13135394703181,280,268,40,24,27,6,8,8843220
18.957334182831328,81.653421111346,1126,18.56020422469932,67.15395644577868,14.285839329522005,51.00382774283767,48.99617225716233,17,63,4,21,16,3,2,851395
20.7604253838115,83.58418042279791,4826,18.454946637814274,50.39829638413934,31.146756978046383,50.06810490325564,49.93189509674436,5,201,89,25,8,6,0,3426127
21.975286595243794,83.70111037726002,3396,24.558114246573478,58.119984387355075,17.321901366071444,49.46691660016074,50.53308339983926,261,205,94,17,11,4,1,9583283
20.424509311969015,80.5317065102454,2655,27.228826040374873,58.835169020893616,13.936004938731514,48.714361607585694,51.285638392414306,7,215,125,20,16,3,6,6992242
18.83669559486805,80.13224228398438,4131,20.06813741194888,59.46781142435365,20.464051163697476,50.969515894057984,49.030484105942016,82,577,204,8,11,5,9,3284885
18.883485175597055,84.53411423996602,785,20.905194851666227,67.61573232151684,11.479072826816932,51.28635508906731,48.71364491093269,49,0,36,26,10,1,6,8202405
18.01158676905917,82.13124986248683,1137,17.99267168391628,64.03504585353767,17.972282462546048,50.668459633907844,49.331540366092156,110,128,6,34,10,6,1,7928297
21.574302372798527,80.29898008812049,2972,28.449608711061448,60.17367069843303,11.376720590505528,50.37910483466734,49.62089516533266,140,216,56,27,12,2,5,3304531
20.899964099352044,83.18264108644026,3591,21.753684546633846,52.679403819876555,25.566911633489596,48.72157993194284,51.27842006805716,61,345,136,36,25,5,2,6266536
23.465183667728915,83.06533597885687,4173,18.20149817713721,60.12071347537388,21.6777883474889,49.165306928081705,50.834693071918295,112,182,194,23,16,5,8,3816642
23.622478868440144,84.61091769424951,1077,23.10612361824293,55.81725404733859,21.076622334418488,50.46524358325692,49.53475641674308,54,17,9,12,18,6,2,6362986
20.91258961918541,82.78076700281557,731,17.123233259108265,68.55186271387818,14.32490402701356,50.39309919008564,49.60690080991436,67,73,6,19,27,7,8,5999047
20.239613847582525,80.23939552523477,3468,23.731163952274976,67.94116857781833,8.327667469906686,49.89695097955477,50.10304902044523,23,212,23,26,22,2,9,4080280
23.658262497532412,84.63244138348487,4818,17.437034680758735,61.31901275727412,21.24395256196715,49.29383167316708,50.70616832683292,10,82,197,2,28,7,8,4697855
21.09236050909906,80.21699198369403,3940,28.022936658498793,56.22986269095912,15.747200650542084,49.10342256116675,50.89657743883325,357,352,78,11,13,8,7,9185209
23.478841938839015,80.48724677188983,1593,26.335167782669643,66.17867198609103,7.4861602312393245,49.794966168446045,50.205033831553955,102,23,48,28,10,5,5,274610
22.499913492642573,82.96029188599303,1621,24.466886307868855,58.459660644146126,17.073453047985026,50.80257183315253,49.19742816684747,5,197,16,41,22,9,1,329441
20.82595491217119,82.47164923994376,3959,27.445515829264703,66.34227752280943,6.212206647925868,51.64176803969629,48.35823196030371,191,526,118,7,27,2,1,4528344
21.305041965605625,84.12766069174108,4664,25.58448525127305,57.335968140537005,17.079546608189943,51.42116690191727,48.57883309808273,257,57,89,5,27,4,5,3109313
19.427523853425896,81.49101533358615,1608,20.404068839431524,56.04713329984999,23.54879786071848,50.69760533211462,49.30239466788538,29,101,24,45,16,7,6,9928225
20.665574010480135,84.8395356073077,4957,29.08566761380284,64.19903611421819,6.715296271978971,51.32913938010075,48.67086061989925,85,444,82,3,19,6,9,3144315
22.307583168687238,83.23734653526945,1734,24.848693873618362,52.047043548448165,23.10426257793347,49.207002040434176,50.792997959565824,13,54,8,38,9,7,5,4817029
23.70386933017577,83.92546055677157,1404,16.190987265348607,55.08660696051666,28.722405774134728,50.82615960444029,49.17384039555971,108,0,31,26,15,2,8,5555948
23.664778427976493,80.8569491302562,2000,26.49464461223281,63.913826277732,9.591529110035196,51.12509796512882,48.87490203487118,25,29,36,32,12,2,8,4657991
21.634592998058782,82.35296597910872,3691,20.476447899155648,53.62499419326534,25.89855790757902,49.71898125956041,50.28101874043959,348,197,182,22,27,5,5,6583841
20.675502274651798,84.54675458895079,2334,29.346402694579957,63.72487504411045,6.928722261309588,48.80086933003024,51.19913066996976,132,73,23,20,16,2,8,3790854
19.845720846639715,82.94461493284817,4377,15.787652564065134,63.04108373975257,21.171263696182294,51.78912703425606,48.21087296574394,86,529,14,13,18,5,2,7205754
18.1137784363712,82.37047615421368,2043,22.516621459059525,55.4691545512244,22.014223989716072,48.10476848048379,51.89523151951621,142,148,96,38,27,5,6,2765632
22.4866682926341,84.43764065952165,3166,29.746891045088347,69.27605804549938,0.9770509094122701,49.7838175671106,50.2161824328894,34,262,154,40,16,2,2,6665087
21.600328763543555,81.8052983866606,3928,26.03546924428542,52.17225374484442,21.792277010870166,48.204491148753554,51.795508851246446,115,514,151,1,8,1,5,5426459
20.00437486613233,81.46305531246128,803,22.143929594765517,51.048491866180186,26.807578539054305,50.218138123245694,49.781861876754306,74,75,3,43,29,4,1,8054507
22.731751123768806,82.0050156894188,3813,21.745021784381915,55.39329590611078,22.8616823095073,49.61076656620154,50.38923343379846,103,87,139,8,8,7,2,9369167
21.919763156138664,83.2365257771782,4560,25.91593849608335,64.36079647013833,9.723265033778318,48.657776097148556,51.342223902851444,259,14,180,7,9,8,9,6674411
23.588930367611486,80.2972253840433,1645,19.26994405843746,51.36274339969316,29.36731254186938,48.01284157562854,51.98715842437146,80,235,23,12,1,2,1,9237539
21.247200655613547,81.56985030431174,1631,17.181201081629613,54.8175529409529,28.001245977417483,49.82017952730849,50.17982047269151,9,78,31,36,29,5,5,6723568
23.61491165450897,82.39889283255818,1561,23.40368897063689,68.48790369420709,8.108407335156016,50.34782911723647,49.65217088276353,54,38,52,5,28,4,7,6751619
22.404639304540044,80.9488602793225,564,19.320799640659224,63.17903750039864,17.500162858942133,51.939574723049304,48.060425276950696,43,60,3,8,13,0,4,8630562
20.55055259911719,81.73385676187058,2939,18.210021612835924,50.642066226409206,31.14791216075487,48.8037341549486,51.1962658450514,249,436,77,0,27,4,8,6686990
18.323032253931107,83.60310830236543,1655,27.062166937661157,54.14055258612309,18.797280476215747,49.043618703470614,50.956381296529386,86,93,39,0,6,5,0,4340928
20.71802677971914,82.07787116916231,4978,20.789285094762654,62.30811049192489,16.902604413312446,48.48943703172389,51.51056296827611,473,258,0,42,28,3,4,8227613
21.87953398997186,83.69280076263932,2068,17.52078337795144,52.98938437923498,29.489832242813577,50.48895782025718,49.51104217974282,80,226,6,33,12,7,4,9683163
22.900558007958193,82.22100235978819,1631,28.5169462446506,52.95628585242921,18.526767902920184,48.72249553572457,51.27750446427543,149,243,20,17,7,1,1,582436
18.82392321074058,82.21448263520791,1813,15.737193061016995,59.17077874214485,25.092028196838157,51.607928844155786,48.392071155844214,130,202,19,7,12,0,7,3841353
18.360731557678275,84.37374083784225,2055,19.877368566120484,67.45013200116708,12.672499432712442,50.54678366397365,49.45321633602635,141,215,26,31,29,7,3,5003848
18.215654441314186,80.01084183443878,2289,23.19307530012861,54.156906967464295,22.650017732407093,50.19212608396652,49.80787391603348,132,35,79,45,16,5,4,9409883
20.059520774564284,84.35312247158393,2109,21.09823675802447,62.22816041547921,16.67360282649632,48.98608298249872,51.01391701750128,148,177,55,30,8,9,5,7917690
20.121431048707546,80.6791804391468,4651,25.63730857838436,65.7360026131726,8.626688808443035,49.082324687451106,50.917675312548894,446,174,227,0,21,2,0,8837722
21.496132659171717,81.6815729153863,4038,29.873460988197518,50.953373483729806,19.173165528072673,50.78544649617238,49.21455350382762,400,122,141,11,12,6,7,1713767
21.738440781582526,84.47116055563258,1909,19.588756806177976,60.02007995172824,20.391163242093782,49.798828110040475,50.201171889959525,164,165,91,27,25,9,4,5417740
21.01786365008593,83.02323345153697,879,26.855693943933673,54.88350465855846,18.260801397507862,50.27498248258605,49.72501751741395,57,119,0,38,16,7,0,4294589
18.931694231790345,81.82078491416799,4613,28.88857675225544,64.53022766670713,6.581195581037434,51.577935799761164,48.422064200238836,448,652,42,49,9,1,4,2255532
21.21313945890258,83.36984856393036,521,17.244944173066198,62.68501984409992,20.070035982833886,51.63967180231842,48.36032819768158,16,43,8,23,23,7,8,764719
20.472903150160793,80.80872291567898,586,18.535185048344555,68.78710209374528,12.677712857910166,48.30740817916293,51.69259182083707,42,32,25,48,8,9,7,9164178
18.376278299735386,81.88747503783561,1435,25.646012707643255,59.30157417350203,15.052413118854716,51.278327233611975,48.721672766388025,48,45,35,37,20,1,7,3872829
22.094125892190192,81.82750929761595,2274,24.0471140132909,61.42040587735034,14.532480109358758,51.555620864221495,48.444379135778505,218,211,51,44,3,2,2,2531400
18.505628436920325,81.13049714290361,1120,26.425212237680768,69.11619548332814,4.458592278991091,50.40522882072111,49.59477117927889,94,79,20,19,8,2,5,747567
18.603964795029302,83.039206438522,1317,27.83995883889051,57.92303983613007,14.237001324979417,51.287826054773504,48.712173945226496,8,120,6,26,29,3,4,7974297
21.656546054320376,84.46690812428939,2292,24.63809984450007,54.236840881368224,21.1250592741317,48.303676434640025,51.696323565359975,32,70,68,31,25,7,3,4906572
22.02756502018439,84.55060743201885,4504,20.600406075257713,53.86657155045512,25.53302237428717,48.78112954357803,51.21887045642197,264,182,185,49,13,7,4,9443738
22.178455812899458,80.51318705365244,4617,19.34141603654356,55.095611035337996,25.56297292811844,51.39535089287046,48.60464910712954,360,193,210,1,26,5,1,3694181
18.156484517329712,82.30423509791216,4827,19.054113592993165,66.52655634446648,14.419330062540354,49.769614805497824,50.230385194502176,109,130,91,11,4,5,4,1984918
19.175911657960217,82.58673812206929,4297,29.22207744120193,52.547421688085876,18.23050087071219,49.61085950527058,50.38914049472942,230,458,153,27,5,5,7,3726913
18.268544739713107,84.95800669286002,2398,19.833326533346764,62.55707989436586,17.609593572287366,48.85753820067404,51.14246179932596,146,251,15,42,1,0,6,2091408
18.28110692850981,82.89715146101283,1671,21.884527891185943,53.83750412354998,24.277967985264084,48.70046107749648,51.29953892250352,115,239,41,22,17,2,9,2299640
23.8251577650213,83.48965266743977,3690,25.607282976344376,62.759654653576575,11.633062370079045,51.27250723542212,48.72749276457788,44,451,168,13,27,7,7,7018648
20.99643459746042,81.38654337824082,4624,21.866870092753864,57.25734947648676,20.875780430759377,50.94618200029934,49.05381799970066,57,574,219,25,11,8,8,9398487
21.08043840372566,83.24395310315033,1019,25.878044960310675,61.74693471351608,12.375020326173242,50.36893753213471,49.63106246786529,19,122,19,39,20,1,3,2435159
20.39638211845415,83.04070547569009,1716,20.303248829750622,68.70505490438764,10.991696265861748,51.295466529809815,48.704533470190185,60,93,57,40,5,9,6,6637273
19.79843217105691,81.42247015288119,3017,21.862176316670304,50.91774598736893,27.220077695960768,49.019468161511796,50.980531838488204,230,409,110,4,19,0,8,6884809
18.9516778134072,82.87133066314486,3334,28.422828572959848,59.17591135108502,12.401260075955136,50.83734897239664,49.16265102760336,269,199,86,0,5,9,4,3515772
18.588662083254974,82.04736675933611,2196,18.3359341594368,60.28822549477869,21.37584034578451,49.191036986051586,50.808963013948414,170,4,89,38,21,5,6,4505151
21.240974398172686,83.46493444155529,2961,16.551973439486467,62.571706667351506,20.87631989316202,50.96222402216831,49.03777597783169,47,247,92,22,21,1,2,8145963
23.505255210764805,81.6871524833077,2837,21.716211370612644,51.046268280292914,27.23752034909444,51.38402960817573,48.61597039182427,210,346,52,23,5,6,1,9012586
20.822484080321527,83.60704614121381,2333,20.73636145282452,55.45231471597275,23.811323831202728,48.88374414237195,51.11625585762805,6,53,1,42,11,8,9,4708265
18.219211644332887,81.04809148271985,1537,24.191640342472162,66.1342269589376,9.674132698590228,48.56543100609573,51.43456899390427,89,186,7,27,15,6,9,6501555
21.2148215238497,80.00317799692279,3178,22.362982885520232,68.62101191631517,9.016005198164606,49.27700818180138,50.72299181819862,151,460,128,26,27,0,3,4208533
20.234992621149672,83.48565726948348,838,18.491920720009748,60.39491006513543,21.11316921485482,51.87874865693877,48.12125134306123,33,95,36,28,23,3,7,3225909
23.35777399202155,81.76216532368912,537,28.512985005135157,60.97161831454022,10.515396680324613,49.6322056518126,50.3677943481874,12,23,23,19,25,4,5,795720
21.350735569624923,84.52052999402929,2920,25.729950816031185,69.37041346250412,4.899635721464705,48.376052621153384,51.623947378846616,179,218,83,4,1,3,4,6706500
21.98084555576049,81.1373691106384,3222,22.619917120667225,66.72084535023654,10.659237529096231,48.351364102134625,51.648635897865375,132,74,20,32,2,4,6,5130111
22.979278752940893,82.51075212932885,4405,29.650187266935433,50.012750778861296,20.33706195420328,50.920628299714615,49.079371700285385,153,322,38,41,14,0,6,8228837
23.688050360180206,83.32012699940205,4675,18.135079147713306,68.7502979946216,13.114622857665097,48.80797897589791,51.19202102410209,13,284,70,31,18,7,8,6737374
19.399766282828047,84.42642202573953,3052,24.293027794899032,65.30342585676661,10.403546348334359,49.29411623737695,50.70588376262305,61,88,75,9,23,4,6,3170559
19.12655070101995,81.62777603392384,3020,18.703006372362996,57.91778827204606,23.37920535559094,51.78286193889381,48.21713806110619,48,168,72,31,8,6,7,4518873
19.27908348449678,83.87253442114141,4162,28.380163381309,63.39987149858152,8.219965120109478,50.151398589843986,49.848601410156014,251,45,75,28,0,6,4,6941665
21.020876455871907,80.9629546346182,2429,20.53141050004467,62.50457315661831,16.964016343337022,51.21075260023163,48.78924739976837,126,298,37,29,27,9,9,7563393
20.3934689624733,83.1637591240014,2238,27.631513328472508,61.418323572631564,10.950163098895928,49.62049783672447,50.37950216327553,110,132,62,24,2,2,9,854979
18.41029668722025,83.68478653527875,2898,23.613724290400814,65.11141144133738,11.274864268261808,50.60492864155066,49.39507135844934,65,143,71,20,27,0,2,6209172
22.252221216091016,80.49829099580137,3179,20.295375717449673,52.01483685056667,27.68978743198366,48.429555334198035,51.570444665801965,288,465,94,9,14,2,7,5455938
21.763363998190144,82.40302689348081,1902,25.581869397268953,50.541990001272595,23.876140601458445,51.44504355190435,48.55495644809565,110,157,26,13,7,9,4,9796550
18.345325756292976,83.60111497111251,2285,23.330257094558025,53.9244529207797,22.74528998466228,48.348032813651926,51.651967186348074,20,142,72,6,13,2,9,573043
20.612837438085755,80.17776785479371,4218,25.956743754015378,61.31293754028964,12.730318705694984,48.0623530989439,51.9376469010561,295,16,112,12,1,9,9,5868619
23.596836482058663,82.27423641989829,2280,24.77211047743944,62.861993354372814,12.365896168187746,50.43645593582661,49.56354406417339,4,320,52,12,16,9,3,1158362
23.16961127323299,82.06613439487178,4380,22.04718249534065,61.62595005909303,16.32686744556632,49.40485099337631,50.59514900662369,323,130,91,27,14,3,4,8173920
19.679696817571678,80.78159433107419,1695,22.641762641749047,63.00999616617689,14.348241192074056,48.598140244123684,51.401859755876316,1,118,36,26,29,2,6,7799281
23.480923169505942,81.14627102880038,3164,16.132774624946528,54.817977448573515,29.04924792647995,51.7910047946048,48.2089952053952,39,231,5,31,18,3,5,8476504
19.866335008379206,80.49509832938278,3976,19.127978137027274,66.24112782918255,14.630894033790184,51.49143618534808,48.50856381465192,74,211,30,42,4,3,8,290615
20.669149503214328,82.4488105096527,552,29.208793661328592,65.20422028789207,5.5869860507793305,48.950851667605505,51.049148332394495,41,28,13,22,25,6,5,3852089
21.981630930802435,83.01099199536034,1584,22.404776100795168,63.961116556510326,13.634107342694506,48.52024830823813,51.47975169176187,45,190,77,39,12,1,8,4883120
19.64728575081252,82.427326787487,3845,28.72622459941987,52.623125154388866,18.65065024619126,49.648304042696516,50.351695957303484,112,254,61,23,8,3,6,2102512
21.096842840830142,82.58798271039622,3117,15.060949062452625,55.66680291230278,29.272248025244593,50.709232321701435,49.290767678298565,60,28,29,18,5,9,5,636123
18.778268831231966,84.13520516815122,3178,20.195168282143477,67.32274805301458,12.482083664841952,51.663454829100544,48.336545170899456,21,248,123,17,21,3,0,5481275
22.144550902574778,81.90218261701038,1687,28.65559713279403,62.46743564903019,8.876967218175778,48.23664428780234,51.76335571219766,10,13,50,47,0,7,7,1319015
23.592670465022618,82.46372073135731,774,15.13015398815097,67.7059056899087,17.16394032194033,48.56848542717965,51.43151457282035,35,107,10,2,27,0,3,6127043
18.02764871916708,83.81006406447159,3854,15.6230537837518,62.86830348954025,21.508642726707947,51.193157056975615,48.806842943024385,53,100,11,9,24,7,1,1447586
19.0266108950129,83.67141604591367,2453,26.759553225203938,51.99543348047958,21.24501329431648,49.34282237451589,50.65717762548411,36,248,11,26,8,1,9,2395028
20.329663683750596,83.80307380573304,1237,25.478024064018644,52.119541869855645,22.402434066125707,51.70975372797265,48.29024627202735,38,62,3,10,12,3,1,6976098
23.614923052791116,84.17367547676733,3957,27.959683070456396,69.55496817603304,2.4853487535105643,50.475091353091734,49.524908646908266,391,69,74,3,28,1,8,6553027
18.018520403778236,83.1716771277167,2912,17.14034640758423,63.73494313736073,19.124710455055038,49.94846313452208,50.05153686547792,172,67,86,23,0,1,7,9156625
21.35731983411143,82.6630397562476,570,29.69955552586358,67.17892629684903,3.121518177287385,50.350189087431865,49.649810912568135,34,22,3,39,18,4,6,3038036
18.2853611795451,84.43465751070075,751,20.269847979635436,55.17444247620057,24.55570954416399,51.43445146328359,48.56554853671641,26,91,30,14,14,8,3,4716655
18.418341448714735,83.60071927989195,3730,26.068387200591978,66.32565298903747,7.605959810370564,51.60518720167855,48.39481279832145,171,162,106,21,12,5,6,767881
22.90888565798616,84.55239577655757,3715,27.552455515037597,66.61141076849606,5.83613371646635,49.453724524177986,50.546275475822014,261,518,32,20,22,6,2,9761421
23.41118116795325,81.85220433999696,2475,20.316393758102723,55.98936035598436,23.69424588591292,49.46602287063559,50.53397712936441,109,233,54,21,11,4,2,8986694
23.252358462189743,83.1962861878008,880,22.93385557368537,53.30461544624053,23.761528980074104,49.020810422536144,50.979189577463856,68,48,13,33,16,7,6,5980121
18.374327618817606,80.40731711299854,4071,17.6164682356111,69.89714833875902,12.486383425629867,50.29392369562106,49.70607630437894,6,212,13,4,5,5,8,1642791
20.84927706148586,84.48454780880904,4223,29.303157350380783,57.253560025132245,13.443282624486969,48.71883869104172,51.28116130895828,229,484,198,5,28,9,6,6464507
18.115615597334305,80.54393497331772,2467,23.52063888979029,63.027736859464476,13.451624250745226,48.13735868742459,51.86264131257541,130,98,93,18,18,5,0,5893214
21.21548795972548,81.32816524345054,2745,20.330680023141834,61.32215816347826,18.347161813379913,49.724663195736234,50.275336804263766,149,228,34,15,21,8,7,9993292
23.538470107863077,80.827277193398,899,26.651456367160602,69.44495793518863,3.903585697650769,49.76966318337604,50.23033681662396,71,35,22,34,24,0,6,9781335
18.048981341326588,81.29332751326723,3532,24.70363474839897,62.06783832300833,13.2285269285927,48.630074775922346,51.369925224077654,248,288,45,4,22,3,5,4467017
19.19283676518017,82.233880865038,3979,20.055781058208556,53.8518274930466,26.09239144874485,48.90408830234094,51.09591169765906,172,105,159,40,29,4,5,772638
20.835836219519283,82.23088832213033,3645,28.12474720399056,67.12100967293645,4.754243123072996,48.728074298433086,51.271925701566914,181,493,121,16,6,1,7,3635382
18.49950686626245,82.13721115594213,4237,21.566089151341416,55.5802832440266,22.85362760463198,51.71738597218916,48.28261402781084,43,81,109,5,23,8,6,9817550
22.18689845026933,83.56226226869421,3871,20.823170356996904,58.9118967177094,20.264932925293692,48.24600876955153,51.75399123044847,339,66,78,11,5,0,5,2589807
22.322159890989433,80.5395089432933,4726,22.938560742863007,52.750217284076314,24.311221973060682,48.972269939192174,51.027730060807826,163,349,36,42,2,4,4,4813307
18.268032689890386,81.08616062170756,3566,26.854375816732347,50.713531043776484,22.432093139491172,50.112814690149676,49.887185309850324,72,311,110,39,19,6,0,4139833
23.27715669059505,82.95010567987372,2441,23.92408364733155,68.21142552896491,7.864490823703534,50.428678797990784,49.571321202009216,162,259,54,15,12,4,6,6500150
19.500378245511605,81.08194896359007,3549,27.48524983323453,51.01006362848521,21.504686538280254,50.11757415918981,49.88242584081019,249,54,81,3,23,7,0,6830873
20.727361995640457,84.61045016507283,996,18.479290461024444,51.968105227508005,29.552604311467547,50.74130699779526,49.25869300220474,93,51,29,28,6,3,0,2886889
23.315826213557898,83.63362595394527,3248,22.339502295804316,60.084229771560445,17.576267932635233,49.689033664085756,50.310966335914244,30,120,141,29,28,9,4,9090436
20.30472405831508,81.42142353587816,2845,23.27503703270328,69.46325711024433,7.261705857052391,51.72875477839374,48.27124522160626,273,403,8,2,23,0,3,7781943
23.432926218470293,80.27895517700503,2308,26.92806843499492,64.12884565573569,8.9430859092694,50.167157558620474,49.832842441379526,220,252,57,26,2,5,3,9392997
23.142303991294845,84.64730809003561,3250,24.073287900071723,51.461108921228636,24.465603178699638,49.42386833004148,50.57613166995852,98,340,17,35,1,6,2,2947083
18.87870717186751,83.73294342104337,3159,19.280626867811286,62.8448874113759,17.874485720812814,51.25791622932094,48.74208377067906,51,235,96,0,22,8,7,7178062
21.709107778181995,82.1500618417666,992,25.539321979222017,54.32373265831719,20.136945362460793,48.0271314353613,51.9728685646387,25,38,35,3,4,2,8,9412074
22.3488230385771,82.55901153885884,1217,21.579624084279985,69.0937347677054,9.326641148014616,48.340693610886184,51.659306389113816,70,163,54,23,16,4,8,4044410
23.88263195202454,80.41489832105941,1213,19.003086966206187,57.96217624903103,23.034736784762785,49.67522005488936,50.32477994511064,25,123,45,30,27,9,0,2914833
19.118768311335693,83.21996778442322,3054,20.9142070346262,57.41188957887442,21.673903386499376,48.061733393811586,51.938266606188414,48,97,74,29,9,2,0,3399861
21.011634035692854,83.50284559866641,666,21.797310245723228,58.98263580912147,19.2200539451553,49.589820860925606,50.410179139074394,25,1,24,37,21,7,0,1444035
21.921935455933454,81.61701302277012,1577,20.670988790349732,50.52284299952193,28.806168210128334,49.943257693791445,50.056742306208555,9,178,39,7,29,1,4,595540
21.995928171989185,84.9083322784732,1550,25.45417710321437,64.98352139806155,9.562301498724082,51.30464699644071,48.69535300355929,13,20,53,32,25,5,8,4534184
20.91707954026959,82.30910930110994,2147,29.16312785322667,67.18248127430533,3.6543908724679994,49.395506692603334,50.604493307396666,78,308,82,40,27,2,4,6231136
20.938370197363227,84.71741376135192,973,16.111735161928948,63.95221540625832,19.936049431812734,50.91332821022813,49.08667178977187,76,108,42,40,13,6,6,3439726
20.972768522213496,83.34658245127797,4962,29.676254436207806,67.47396274896624,2.849782814825943,51.78598985135062,48.21401014864938,338,138,172,14,7,7,7,1007423
18.41669271987868,82.2904406581445,3818,21.94767425856586,63.36612337350134,14.686202367932793,51.61325272558522,48.38674727441478,103,311,80,13,0,9,4,5362390
20.743319569191573,80.76293702798158,1426,21.0233149012849,54.55564420549052,24.421040893224585,51.97639153104204,48.02360846895796,13,37,4,42,1,8,4,490710
18.010375689482807,81.83858157051543,3665,24.717089512919905,50.074832241068066,25.208078246012036,51.284235139729866,48.715764860270134,305,501,49,47,27,0,5,2268310
18.11269060376046,83.56856130155377,2963,27.22908752939477,60.81747053691754,11.953441933687685,51.38234240489215,48.61765759510785,42,43,130,34,5,5,8,3473175
19.477288781431348,84.80473020661012,2117,17.79058232462672,61.534005494935315,20.675412180437974,48.376684504441386,51.623315495558614,41,276,46,36,16,7,1,5362235
19.063415159584274,84.05187547962788,2020,20.485228031882563,52.62939707317155,26.885374894945883,51.09380851502352,48.90619148497648,158,242,87,34,6,3,8,6418004
22.913380670368483,83.86135562339857,2231,27.535765240830024,59.68379919018288,12.780435568987087,51.76220791664304,48.23779208335696,218,140,3,10,20,7,4,9636669
23.582720676011498,84.21759566895291,1858,20.05714668696443,55.27043763675302,24.672415676282554,49.602047251060426,50.397952748939574,31,226,19,19,29,8,4,6188747
23.324146902452505,81.12320251688125,3400,23.993489595444515,65.94205793639524,10.06445246816024,50.18689583667681,49.81310416332319,84,114,30,38,20,6,7,9626303
22.763481897781563,80.33558804126237,909,29.236492878326203,52.19680019409581,18.566706927577997,48.80630464788235,51.19369535211765,11,70,32,44,28,4,0,8245962
21.999511516860608,80.1295837748496,4411,29.388464997171397,55.227240808626654,15.384294194201942,49.72302258383329,50.27697741616671,8,418,191,13,1,4,1,3586326
22.087162336672918,84.170398995234,2935,23.025516396437865,53.12027511536099,23.854208488201152,49.49250170541413,50.50749829458587,264,297,14,26,13,3,0,9116930
